strategy,month,portfolio_return,pnl,equity,prev_equity,n_positions,regime_on,cost_dollars,commission_bps_per_side,slippage_bps_per_side,round_trip_bps,per_position_dollars,sizing_method,source_strategy
improved_4_stop5_take25_top10,2025-08-31,0.05367581073311219,116475.58100785389,2286458.2867558086,2169982.7057479545,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take25_top10
improved_4_stop5_take25_top10,2025-09-30,-0.005900365179820842,-13490.938860286791,2272967.3478955217,2286458.2867558086,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take25_top10
improved_4_stop5_take25_top10,2025-10-31,-0.010017977434255532,-22770.535600016978,2250196.812295505,2272967.3478955217,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take25_top10
improved_4_stop5_take25_top10,2025-11-30,0.0002291735073943908,515.6854958014385,2250712.497791306,2250196.812295505,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take25_top10
improved_4_stop5_take25_top10,2025-12-31,0.057759487330155686,130000.0,2380712.497791306,2250712.497791306,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take25_top10
improved_4_stop5_take25_top10,2026-01-31,0.005674512801429077,13509.383545238961,2394221.881336545,2380712.497791306,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take25_top10
improved_4_stop5_take25_top10,2026-02-28,-0.017690214542494132,-42354.29874317741,2351867.582593368,2394221.881336545,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take25_top10
improved_4_stop5_take25_top10,2026-03-31,0.0722906564662169,170018.05146728916,2521885.634060657,2351867.582593368,10,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take25_top10
improved_4_stop5_take25_top10,2026-04-30,0.0541089529950456,136456.59123226887,2658342.225292926,2521885.634060657,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take25_top10
improved_4_stop5_take25_top10,2026-05-31,0.0,0.0,2658342.225292926,2658342.225292926,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take25_top10
improved_4_stop5_take30_top10,2006-06-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2006-07-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2006-08-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2006-09-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2006-10-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2006-11-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2006-12-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2007-01-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2007-02-28,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2007-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2007-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2007-05-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2007-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2007-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2007-08-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2007-09-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2007-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2007-11-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2007-12-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2008-01-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2008-02-29,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2008-03-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2008-04-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2008-05-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2008-06-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2008-07-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2008-08-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2008-09-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2008-10-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2008-11-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2008-12-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2009-01-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2009-02-28,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2009-03-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2009-04-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2009-05-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2009-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2009-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2009-08-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2009-09-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2009-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2009-11-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2009-12-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2010-01-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2010-02-28,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2010-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2010-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2010-05-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2010-06-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2010-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2010-08-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2010-09-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2010-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2010-11-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2010-12-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2011-01-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2011-02-28,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2011-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2011-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2011-05-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2011-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2011-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2011-08-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2011-09-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2011-10-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2011-11-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2011-12-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2012-01-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2012-02-29,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2012-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2012-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2012-05-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2012-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2012-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2012-08-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2012-09-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2012-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2012-11-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2012-12-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2013-01-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2013-02-28,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2013-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2013-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2013-05-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2013-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2013-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2013-08-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2013-09-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2013-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2013-11-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2013-12-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2014-01-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2014-02-28,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2014-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2014-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2014-05-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2014-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2014-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2014-08-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2014-09-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2014-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2014-11-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2014-12-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2015-01-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2015-02-28,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2015-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2015-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2015-05-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2015-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2015-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2015-08-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2015-09-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2015-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2015-11-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2015-12-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2016-01-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2016-02-29,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2016-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2016-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2016-05-31,0.03471787193451331,34717.871934513314,1034717.8719345133,1000000.0,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2016-06-30,0.02544981638311536,26333.37984906124,1061051.2517835745,1034717.8719345133,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2016-07-31,0.01860675743156434,19742.72326439467,1080793.975047969,1061051.2517835745,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2016-08-31,-0.008551776706519465,-9242.7087403618,1071551.2663076073,1080793.975047969,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2016-09-30,-0.019258618045559714,-20636.59655405405,1050914.6697535533,1071551.2663076073,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2016-10-31,0.0,0.0,1050914.6697535533,1050914.6697535533,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2016-11-30,-0.00927967026629171,-9752.14161332182,1041162.5281402315,1050914.6697535533,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2016-12-31,0.004144345483852584,4314.937221454507,1045477.465361686,1041162.5281402315,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2017-01-31,0.0,0.0,1045477.465361686,1045477.465361686,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2017-02-28,0.0,0.0,1045477.465361686,1045477.465361686,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2017-03-31,0.01283352159975176,13417.157633772918,1058894.6229954588,1045477.465361686,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2017-04-30,0.05889545963827901,62364.08552981971,1121258.7085252786,1058894.6229954588,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2017-05-31,0.0,0.0,1121258.7085252786,1121258.7085252786,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2017-06-30,0.0318036067637264,35660.071046341676,1156918.7795716203,1121258.7085252786,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2017-07-31,0.0,0.0,1156918.7795716203,1156918.7795716203,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2017-08-31,0.0,0.0,1156918.7795716203,1156918.7795716203,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2017-09-30,0.0,0.0,1156918.7795716203,1156918.7795716203,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2017-10-31,0.02594471872784381,30015.932326946022,1186934.7118985662,1156918.7795716203,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2017-11-30,0.002240777083585056,2659.656102133938,1189594.3680007001,1186934.7118985662,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2017-12-31,0.061610387566239856,73291.3700591393,1262885.7380598395,1189594.3680007001,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2018-01-31,0.0,0.0,1262885.7380598395,1262885.7380598395,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
improved_4_stop5_take30_top10,2018-02-28,-0.02789325768289334,-35225.997315754044,1227659.7407440855,1262885.7380598395,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop5_take30_top10
